song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Everything Passes,49,164951,0.996,0.306,0.16,0.943,2,0.0753,-21.068,1,0.0449,67.859,4,0.0839
Swimmimg Off That Sombre Shore,50,273735,0.931,0.184,0.185,0.964,2,0.105,-21.643,0,0.0408,120.491,4,0.0399
III Encounter,49,254728,0.969,0.0962,0.259,0.889,0,0.0937,-20.084,1,0.0471,85.128,4,0.0365
Penarth Pier,51,227000,0.986,0.201,0.078,0.909,9,0.0886,-26.306,1,0.0442,143.001,5,0.0374
"Fly, Little Blackbird",27,137000,0.966,0.24,0.145,0.606,7,0.404,-21.933,1,0.0327,140.329,4,0.0356
The Only Thing Left,49,207386,0.969,0.187,0.0246,0.728,4,0.0889,-33.493,1,0.0335,70.635,4,0.0309
Float,48,170500,0.378,0.184,0.18,0.916,6,0.12,-23.322,0,0.0395,81.916,4,0.0668
Milius Space Cannon,49,282044,0.97,0.137,0.19,0.85,0,0.0885,-21.218,1,0.0346,74.081,4,0.0426
Last Dream Before Sunrise,50,317047,0.946,0.118,0.296,0.972,11,0.111,-23.831,1,0.0737,61.882,4,0.184
Words,49,350752,0.974,0.066,0.0176,0.904,4,0.0956,-32.195,0,0.0602,61.941,4,0.0312
Seeming,53,155866,0.448,0.168,0.224,0.799,10,0.0974,-18.379,1,0.0421,68.731,3,0.039
Only Questions,48,116486,0.996,0.405,0.00876,0.909,6,0.0941,-36.729,0,0.0404,76.821,4,0.501
Luke's Tree,49,318000,0.919,0.179,0.119,0.859,8,0.0868,-23.723,1,0.0504,74.947,4,0.0714
Sleep Navigator,48,201000,0.932,0.188,0.412,0.892,7,0.171,-15.004,1,0.0793,86.933,4,0.134
brookes was here2a,48,255091,0.834,0.15,0.172,0.908,6,0.0987,-19.842,0,0.0407,67.579,4,0.0411
Delicately in the Sunlight,48,187693,0.984,0.13,0.0182,0.922,0,0.0889,-26.349,1,0.037,71.014,3,0.032
Cosmic Cave,48,123578,0.942,0.138,0.212,0.887,5,0.17,-20.923,0,0.0305,81.677,1,0.405
Equity,49,255071,0.988,0.0625,0.0179,0.974,4,0.0573,-38.768,1,0.0416,70.012,5,0.0352
Sunset,4,191320,0.991,0.155,0.087,0.933,2,0.635,-26.906,1,0.0609,70.617,4,0.0388
Gravity and Resignation,48,549104,0.937,0.194,0.262,0.851,10,0.0795,-17.609,1,0.0363,69.076,5,0.0642
Tadpoles,53,311000,0.92,0.151,0.127,0.953,2,0.0951,-24.148,1,0.0398,89.794,4,0.0626
Fell Through Mirrors,48,158760,0.869,0.149,0.209,0.775,0,0.0826,-16.828,1,0.0446,74.035,4,0.0596
Migration,59,217757,0.942,0.275,0.0476,0.904,10,0.0924,-22.524,1,0.0356,102.83,4,0.0712
Dustlight,48,505493,0.913,0.145,0.00695,0.944,9,0.083,-33.859,0,0.0458,137.54,4,0.0292
Consonance,7,120201,0.966,0.443,0.217,0.89,5,0.107,-17.87,1,0.032,83.245,4,0.542
dream #1 [arrival],60,258461,0.883,0.247,0.109,0.826,0,0.1,-23.537,1,0.0408,66.538,4,0.0909
Space Travels,47,209615,0.972,0.0684,0.284,0.886,6,0.127,-17.221,0,0.0443,77.651,4,0.0292
Room 4,49,269455,0.948,0.214,0.257,0.972,1,0.108,-16.941,1,0.045,130.715,5,0.208
door to the cosmos,50,374951,0.995,0.165,0.0147,0.977,5,0.0806,-28.886,1,0.0443,133.186,4,0.0336
Portugal (A Lift),47,408085,0.663,0.0594,0.216,0.918,8,0.0451,-19.883,1,0.0493,54.213,4,0.0243
Future Waves,49,240807,0.98,0.517,0.0316,0.91,1,0.112,-21.51,0,0.0349,110.02,4,0.155
Untitled #2,54,367760,0.941,0.0819,0.0342,0.847,2,0.0671,-28.088,1,0.0414,82.936,4,0.032
Apparent Lushness,47,222733,0.952,0.243,0.0842,0.618,9,0.112,-29.673,0,0.0605,71.248,4,0.152
Sad Ocean,57,228578,0.984,0.167,0.0174,0.966,10,0.0976,-28.777,1,0.0484,68.43,3,0.0337
Anemone,47,287718,0.937,0.105,0.116,0.865,7,0.143,-21.613,1,0.0355,91.389,4,0.0326
Orphans of the Sky,50,412890,0.908,0.172,0.148,0.763,10,0.0834,-18.667,1,0.0394,123.948,3,0.038
Introspection (Edit),65,155411,0.941,0.102,0.125,0.594,9,0.0699,-21.786,0,0.0329,79.609,3,0.0341
Blind Contour Drawing For Piano,46,314676,0.941,0.116,0.122,0.786,9,0.0721,-20.572,1,0.0374,69.326,3,0.0554
Hope,64,239767,0.411,0.413,0.227,0,5,0.0912,-10.871,1,0.0756,86.35,4,0.354
Capsize,44,239986,0.587,0.474,0.549,0.00598,0,0.0849,-8.92,0,0.0684,84.879,4,0.436
Flowers,60,181237,0.524,0.466,0.413,0,3,0.374,-11.772,0,0.445,172.941,5,0.366
Coaster,79,199120,0.935,0.441,0.219,0,8,0.115,-14.586,1,0.0419,94.021,4,0.244
Sleeping on My Own,0,207786,0.376,0.636,0.698,0.00319,9,0.115,-7.667,0,0.0471,149.893,4,0.274
Hubris,0,245195,0.556,0.633,0.411,0.0558,1,0.153,-8.727,1,0.0325,145.896,4,0.113
Take Me for My Words,41,149970,0.934,0.131,0.126,0.853,4,0.0939,-23.958,0,0.0342,74.448,3,0.0854
brooklyn baby,62,141500,0.81,0.579,0.34,0.249,4,0.126,-15.129,0,0.313,135.652,4,0.185
Swaying,54,226200,0.601,0.491,0.456,1.76E-06,4,0.114,-7.733,0,0.0522,74.401,5,0.119
Thank You,43,197070,0.0632,0.799,0.556,0,0,0.0548,-5.665,1,0.0434,89.921,4,0.32
Hard For Me,37,186446,0.0192,0.828,0.652,0,11,0.241,-7.963,1,0.0714,121.123,4,0.444
Lonely,44,258738,0.0169,0.67,0.709,0.00063,8,0.0542,-3.921,0,0.0406,98.954,4,0.577
Speculate,54,210280,0.701,0.593,0.25,1.23E-06,11,0.421,-10.152,0,0.0349,119.893,4,0.449
Saved,81,206533,0.189,0.739,0.448,0,10,0.118,-10.28,0,0.138,81.044,4,0.553
Drown,70,234055,0.455,0.674,0.615,0.00091,0,0.208,-8.188,1,0.147,85.048,4,0.756
Tongue of Yours,44,215642,0.666,0.795,0.364,0.043,0,0.107,-9.295,1,0.0477,103.048,4,0.16
sex money feelings die - Recorded at Spotify Studios Stockholm,53,159497,0.802,0.689,0.244,0.00133,8,0.0912,-10.255,0,0.04,127.956,4,0.226
Don't Wanna Be Your Girl,64,174093,0.638,0.62,0.193,0.0136,0,0.107,-13.404,1,0.0439,129.979,4,0.155
im closing my eyes (feat. shiloh),26,118302,0.534,0.895,0.109,0.549,0,0.106,-13.853,0,0.0996,134.067,4,0.546
To Be You,47,168414,0.177,0.603,0.617,0.468,11,0.188,-6.89,0,0.0709,136.066,4,0.229
DEEPER - prod. BIRTHDAY BOY,45,230416,0.286,0.551,0.369,1.99E-06,2,0.0835,-11.291,0,0.487,95.309,4,0.297
Actor,44,168030,0.16,0.907,0.35,7.69E-06,4,0.367,-11.106,0,0.131,128.02,4,0.377
Chilly,59,230000,0.617,0.734,0.271,5.27E-06,7,0.101,-11.932,1,0.382,103.241,3,0.237
Feel,54,232502,0.524,0.409,0.259,0.00176,6,0.387,-14.543,0,0.0406,131.948,4,0.186
Lies We Told,12,170588,0.845,0.762,0.18,0.927,3,0.0779,-18.287,1,0.0499,101.809,4,0.17
Rose Dr,41,119516,0.0236,0.786,0.423,0.892,8,0.113,-11.602,0,0.119,93.032,4,0.332
Stay,41,211870,0.734,0.671,0.513,0.0322,9,0.0788,-7.825,0,0.0487,136.028,4,0.435
blame,36,74769,0.821,0.545,0.481,0.00136,4,0.112,-10.492,0,0.915,80.382,4,0.669
To Stay,40,292179,0.907,0.342,0.142,0.00123,5,0.0878,-14.618,1,0.0349,62.978,4,0.0429
"Out My Way/ Around You (feat. Marr Grey, RELLA, July 7 & Devin Tracy)",44,256158,0.226,0.6,0.638,1.02E-06,8,0.112,-6.541,0,0.293,106.178,4,0.372
We Can't Be Friends,62,208451,0.897,0.576,0.283,0.892,2,0.0841,-13.004,1,0.039,119.277,4,0.252
Tired,48,80331,0.862,0.468,0.35,0.000527,1,0.145,-11.073,0,0.178,83.221,4,0.124
No Longer Lovers,40,215000,0.331,0.754,0.43,0.00161,11,0.0704,-8.735,0,0.282,105.069,4,0.403
Better Give U Up,65,256800,0.176,0.525,0.72,0.00648,11,0.0769,-6.916,0,0.169,91.708,4,0.483
Best for You,42,189913,0.559,0.72,0.412,0.0125,4,0.11,-12.951,0,0.0605,115.016,4,0.35
Slow Things Down,39,190042,0.917,0.538,0.335,0.901,4,0.0857,-19.997,1,0.0595,118.097,4,0.0563
Stand Still,62,283236,0.732,0.476,0.44,0.023,9,0.0773,-8.198,0,0.0371,149.389,3,0.161
Ex Calling,7,211960,0.00746,0.782,0.559,1.74E-05,1,0.232,-7.545,1,0.258,156.018,4,0.076
Guilty Pleasures,44,133846,0.892,0.639,0.467,0.895,8,0.179,-10.537,1,0.0341,130.029,4,0.127
if you're not the one for me who is,57,170766,0.914,0.71,0.473,0.166,0,0.124,-9.048,1,0.0332,130.076,4,0.447
Take It Back (feat. Sophie Meiers),42,161933,0.797,0.576,0.308,3.04E-05,4,0.423,-8.541,0,0.13,83.461,4,0.357
love (left),1,143592,0.873,0.434,0.448,0.919,10,0.102,-5.833,0,0.057,78.921,4,0.433
I don’t blame you,41,180000,0.251,0.68,0.401,0.543,11,0.179,-7.245,0,0.0437,160.105,4,0.548
IDR,44,187689,0.115,0.688,0.516,2.87E-06,7,0.117,-7.014,0,0.0299,109.979,4,0.143
another time (world$tar money),43,181681,0.712,0.346,0.202,0.0262,7,0.0873,-18.434,1,0.135,79.899,4,0.072
Break Apart,63,274693,0.864,0.648,0.458,0.0944,5,0.366,-15.169,1,0.0311,119.96,4,0.0848
Peach,35,109870,0.892,0.384,0.473,0.584,0,0.114,-12.735,1,0.286,119.988,4,0.255
missed calls pt. 1,40,102791,0.639,0.717,0.211,0.00763,1,0.262,-15.842,1,0.377,86.793,4,0.193
If This Is Love,57,220320,0.224,0.744,0.472,0.000215,7,0.239,-9.773,0,0.111,104.058,4,0.281
B5 [untitled] but i loved you,40,176923,0.719,0.615,0.303,0.516,0,0.152,-13.321,1,0.066,114.985,4,0.374
Psycho Killer - 2005 Remastered Version,72,261413,0.0707,0.721,0.521,0.00552,2,0.127,-8.123,1,0.0612,123.118,4,0.942
Blue Monday,13,445893,3.96E-05,0.753,0.751,0.748,0,0.0783,-9.372,1,0.0535,130.41,4,0.898
Where Is My Mind?,68,231666,0.0177,0.508,0.597,0.000856,4,0.091,-8.063,1,0.0396,81.982,4,0.185
Fade Into You,72,295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
Love Will Tear Us Apart - 2010 Remastered Version,64,204621,0.000989,0.525,0.902,0.691,2,0.137,-8.662,1,0.0368,146.83,4,0.907
I Wanna Be Adored - Remastered,65,292800,0.0121,0.492,0.862,0.213,4,0.228,-9.158,0,0.0273,112.598,4,0.591
Genius Of Love,57,334360,0.0845,0.921,0.529,0.000779,2,0.0478,-11.974,1,0.0851,102.941,4,0.724
"Strangelove - 7"" Version",52,227413,0.0441,0.565,0.96,0.00183,4,0.352,-3.503,0,0.0354,118.999,4,0.888
Walk on the Wild Side,18,253960,0.652,0.564,0.262,0.000204,0,0.0896,-19.746,1,0.105,104.5,4,0.376
The Killing Moon,66,346280,0.132,0.522,0.85,0.0338,7,0.295,-4.769,1,0.0361,124.216,4,0.71
Here's Where The Story Ends,52,234906,0.288,0.625,0.593,1.11E-06,7,0.0721,-10.926,1,0.028,109.048,4,0.835
Because the Night,59,202866,0.0557,0.442,0.793,0,11,0.0934,-5.378,0,0.0354,123.67,4,0.547
Damaged Goods - Remastered,7,206733,0.0155,0.75,0.796,0.0115,0,0.106,-5.952,1,0.116,157.545,4,0.96
Indian Summer,48,185040,0.362,0.445,0.577,0,9,0.0522,-10.079,1,0.0271,139.773,4,0.642
The Lovecats,7,220426,0.497,0.74,0.816,0,0,0.195,-4.764,1,0.0765,91.91,4,0.963
The Jean Genie - 2013 Remastered Version,59,248013,0.378,0.58,0.571,5.13E-06,9,0.358,-9.116,1,0.0321,128.15,4,0.818
Tour De France - 2009 Remastered Version,49,312760,0.0866,0.664,0.913,0.892,0,0.305,-8.424,0,0.0469,133.971,4,0.647
Lust For Life,66,313925,0.0276,0.383,0.97,0,9,0.0942,-5.638,1,0.0435,101.603,4,0.62
Laid,66,156666,0.00224,0.472,0.912,9.10E-05,0,0.154,-9.415,1,0.0323,115.999,4,0.749
Disorder - 2007 Remastered Version,65,209039,0.00033,0.32,0.798,0.692,10,0.176,-7.078,0,0.124,84.696,4,0.74
Blister in the Sun - 2002 Remastered Version,69,144333,0.219,0.701,0.261,0,0,0.0821,-19.846,1,0.0938,97.042,4,0.89
There Is A Light That Never Goes Out - 2011 Remastered Version,72,244586,0.04,0.523,0.769,0,4,0.136,-5.855,1,0.0269,136.162,4,0.876
Deceptacon,52,184533,0.0583,0.605,0.869,0.00494,9,0.0842,-3.32,0,0.0644,160.496,4,0.64
Common People,69,351693,0.00562,0.323,0.803,5.90E-05,0,0.073,-9.034,1,0.0408,144.271,4,0.54
Age Of Consent - 2015 Remastered Version,65,315333,0.00101,0.372,0.91,0.0944,2,0.13,-5.559,1,0.0392,161.964,4,0.756
How Soon Is Now? (2008 Remastered Version),52,406986,0.000872,0.55,0.941,0.0854,1,0.101,-5.721,0,0.0413,95.409,4,0.746
Waiting Room,61,173266,0.00401,0.616,0.727,0.86,1,0.157,-8.176,0,0.0365,92.259,4,0.54
Cannonball,68,213693,0.00915,0.502,0.758,0.783,3,0.284,-9.76,1,0.0407,112.508,4,0.729
Marquee Moon - Remastered,43,645000,0.0632,0.494,0.657,0.449,7,0.0849,-7.543,1,0.0397,118.194,4,0.737
Cherry-coloured Funk,60,192466,0.00174,0.377,0.65,5.75E-05,2,0.107,-5.902,1,0.029,180.074,4,0.365
Teen Age Riot (Album Version),62,417800,0.000277,0.286,0.907,0.202,7,0.0837,-9.67,1,0.0374,156.395,4,0.746
Movin' On Up,50,230533,0.0846,0.508,0.808,0.000727,0,0.0719,-12.496,0,0.0403,94.255,4,0.209
Love Is The Drug,50,248645,0.0477,0.839,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.653,4,0.596
Gold Soundz,46,159706,0.0676,0.448,0.609,0,9,0.14,-9.357,1,0.0308,126.457,4,0.493
People Are Strange - New Stereo Mix Advanced Resolution,49,130746,0.655,0.7,0.418,0,4,0.195,-11.238,0,0.033,119.627,4,0.721
Roadrunner,61,246440,5.05E-05,0.462,0.84,6.47E-05,2,0.0893,-6.667,1,0.0346,75.542,4,0.805
Lola,48,243506,0.478,0.523,0.854,0.000939,9,0.271,-8.27,1,0.0954,146.688,4,0.83
Start Choppin',53,340186,0.00411,0.373,0.755,0.000799,2,0.0635,-7.574,1,0.103,111.813,4,0.57
Sweet Jane,38,245666,0.00662,0.62,0.503,0,2,0.333,-9.77,1,0.0303,105.167,4,0.917
Cavern,5,319666,0.015,0.685,0.774,0.776,7,0.0864,-10.15,1,0.0541,115.37,4,0.282
Rip It Up,53,320413,0.0532,0.881,0.546,0.000149,7,0.0497,-9.357,1,0.0407,102.814,4,0.852
Rock & Roll,6,285653,0.000575,0.438,0.806,3.55E-06,5,0.247,-6.788,1,0.0324,132.549,4,0.612
Buena,51,199666,0.106,0.576,0.494,0.174,10,0.13,-12.242,0,0.0605,96.478,4,0.587
Don't You Want Me,75,236920,0.184,0.731,0.738,0,9,0.214,-8.125,0,0.0377,117.656,4,0.958
Mrs. Robinson,7,222160,5.77E-05,0.463,0.932,0.00266,2,0.298,-7.609,1,0.0436,107.355,4,0.74
Call Me,63,212893,0.0336,0.551,0.628,0.000194,2,0.151,-13.799,1,0.036,142.167,4,0.777
Androgynous,52,190853,0.518,0.476,0.361,0,11,0.0817,-9.312,1,0.0287,106.484,4,0.389
Nothing To Be Done,45,232133,0.00144,0.349,0.896,0.73,9,0.287,-10.59,1,0.106,141.72,4,0.481
The Boy With The Perpetual Nervousness,41,311000,0.0244,0.591,0.681,0.241,0,0.13,-10.791,1,0.158,97.547,4,0.674
Son Of A Gun,3,225760,0.5,0.53,0.943,0.232,7,0.932,-6.025,1,0.0489,144.749,4,0.778
Fuck and Run,3,187933,0.743,0.774,0.64,0.0317,2,0.088,-7.949,1,0.0334,136.226,4,0.948
Cut Your Hair (Remastered),51,185693,0.00554,0.469,0.825,0.00199,4,0.133,-6.612,0,0.0319,110.839,4,0.659
Cosmic Dancer,5,270146,0.078,0.374,0.505,0.00598,0,0.109,-17.273,1,0.0521,154.88,4,0.683
If You Need Someone,38,224133,1.14E-05,0.43,0.661,0.839,11,0.376,-13.156,1,0.0276,155.683,4,0.83
Paris 1919,4,246799,0.963,0.742,0.321,0.0432,0,0.11,-13.728,1,0.0315,107.349,4,0.613
Rid Of Me,48,268840,0.00497,0.715,0.0938,0.00611,5,0.166,-20.629,1,0.0563,125.35,4,0.531
Mind Your Own Business,3,193360,0.0325,0.869,0.66,0.000126,7,0.0651,-6.231,1,0.228,134.525,4,0.782
Birthday,46,239533,0.0276,0.325,0.657,0.000345,0,0.0788,-8.203,1,0.0422,183.156,4,0.221
Train in Vain - Remastered,64,194666,0.0922,0.761,0.722,0.000366,2,0.132,-8.712,1,0.0428,122.764,4,0.966
Just Like Honey,41,183493,0.000231,0.321,0.437,0.0252,8,0.0836,-15.836,1,0.0447,122.74,4,0.535
She Don't Use Jelly,58,222278,0.207,0.33,0.556,4.39E-05,7,0.315,-11.494,1,0.0796,173.828,4,0.506
Thirteen,38,154480,0.565,0.456,0.344,9.19E-06,0,0.114,-10.296,0,0.0298,117.116,4,0.359
Changes - 1999 Remastered Version,40,214573,0.357,0.537,0.355,0,0,0.132,-11.241,1,0.0363,113.994,4,0.39
Alison,55,231893,0.00957,0.279,0.423,0.837,4,0.128,-12.06,1,0.038,101.571,4,0.291
Cheree - 1998 Remastered Version,46,222333,0.000771,0.187,0.482,0.326,7,0.172,-14.954,1,0.039,163.42,4,0.335
Rise,47,378360,0.00795,0.526,0.873,7.36E-06,0,0.339,-5.28,1,0.0754,86.313,4,0.629
Carry The Zero,57,343893,1.35E-05,0.264,0.812,0.108,4,0.0962,-5.651,1,0.031,94.095,4,0.458
Feel The Pain - 2007 Remastered,5,257946,0.00264,0.34,0.805,0.0764,0,0.0482,-8.323,1,0.049,131.404,4,0.836
I Wanna Be Your Dog,62,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.107
Call Me,64,212226,0.000646,0.554,0.833,0.0025,2,0.0737,-6.667,0,0.0347,142.673,4,0.773
Oscillations,36,167200,0.426,0.487,0.558,0.000149,9,0.206,-8.579,1,0.0419,125.804,4,0.429
I Was Dancing In The Lesbian Bar,40,223840,0.712,0.832,0.387,0.00235,9,0.253,-13.506,0,0.0509,116.468,4,0.883
Girls And Boys,70,259386,0.00971,0.693,0.875,0,7,0.0601,-8.354,0,0.0315,120.048,4,0.901
Bela Lugosi's Dead,55,577226,0.00352,0.453,0.721,0.833,11,0.698,-13.164,0,0.0533,149.557,4,0.601
Pretty in Pink,53,239960,0.117,0.376,0.885,0.0104,2,0.296,-7.034,1,0.0775,135.619,4,0.697
Autumn Sweater,61,318373,0.141,0.628,0.455,0.693,7,0.135,-12.436,1,0.0427,102.09,4,0.858
Whip It,67,161133,0.0744,0.78,0.869,0.004,9,0.0621,-7.255,1,0.0517,157.902,4,0.957
The Passenger,57,309306,0.0309,0.457,0.93,6.27E-05,2,0.135,-4.544,0,0.0673,139.819,4,0.294
Dear God - Remastered 2001,52,219506,0.0979,0.577,0.464,1.30E-06,7,0.154,-7.943,1,0.024,90.557,4,0.346
Loser,19,234960,0.0343,0.595,0.617,0.000135,6,0.383,-10.455,0,0.117,85.387,4,0.823
Creep,82,238640,0.0102,0.515,0.43,0.000141,7,0.129,-9.935,1,0.0369,91.841,4,0.104
Ooh La La - 2015 Remastered Version,68,214960,0.428,0.603,0.494,0.000171,2,0.0894,-10.27,1,0.0301,147.814,4,0.729
Nothing To Be Done,3,232133,0.00144,0.349,0.896,0.73,9,0.287,-10.59,1,0.106,141.72,4,0.481
Hey,66,211440,0.000897,0.596,0.315,0.00106,7,0.121,-15.003,1,0.0305,99.807,4,0.343
It's My Life,55,233453,0.0733,0.599,0.907,0.533,0,0.474,-4.406,1,0.0445,126.275,4,0.833
Corona,53,145533,6.59E-05,0.47,0.913,0.267,7,0.222,-10.196,1,0.0343,130.425,4,0.977
Heroin,39,432680,0.373,0.206,0.72,0.783,1,0.0992,-11.597,1,0.0748,146.318,4,0.283
Anemone,5,334466,0.0598,0.474,0.63,0.829,5,0.208,-12.859,0,0.0384,166.14,4,0.637
That's When I Reach For My Revolver,49,233573,0.00194,0.3,0.915,0.000338,4,0.147,-5.691,1,0.049,147.119,4,0.51
Tender Lies,44,212571,0.000554,0.524,0.626,0.000124,11,0.385,-10.646,1,0.0597,139.973,4,0.195
Bigfoot - Dillon Francis Remix,39,169714,0.00203,0.519,0.908,0.91,1,0.494,-4.002,1,0.0859,140.11,4,0.177
Surrender,37,309428,0.00066,0.513,0.985,0.00457,6,0.373,-6.28,1,0.0688,140.013,4,0.086
Oneness,42,398693,0.00205,0.798,0.808,0.786,2,0.095,-5.976,1,0.0446,137.994,4,0.503
BINGBONG,36,175833,0.00891,0.698,0.976,0.865,2,0.157,-3.883,1,0.0465,143.983,4,0.529
Spartan Force,39,388905,0.0099,0.645,0.924,0.847,1,0.393,-6.493,1,0.155,138.052,4,0.068
Shadow Of A Smile,36,499282,0.00108,0.774,0.72,0.783,3,0.0815,-7.366,1,0.073,138.015,4,0.226
Think About,34,477521,0.0102,0.76,0.541,0.735,7,0.777,-9.502,1,0.0533,139.972,4,0.366
Not The One (feat. Caroline Harrison) - Tezla Remix,33,462857,0.0118,0.722,0.921,0.821,6,0.267,-5.688,0,0.046,138.013,4,0.681
The Collective,50,501304,0.00799,0.84,0.723,0.79,7,0.129,-6.019,1,0.048,136.991,4,0.198
Novum,30,377297,1.88E-05,0.785,0.906,0.879,10,0.1,-10.803,0,0.0478,136.006,4,0.477
Purity - Interactive Noise Remix,33,446222,0.0708,0.848,0.781,0.777,2,0.387,-7.135,1,0.0663,138.031,4,0.117
Woo Boost,39,249480,0.000688,0.661,0.8,0.3,11,0.1,-4.222,0,0.129,139.876,4,0.609
Little Drop,2,172173,0.0473,0.318,0.955,0.263,7,0.581,-3.547,0,0.116,137.713,4,0.44
Leave Me Alone - Capital Monkey Remix,31,363857,0.00853,0.531,0.618,0.878,7,0.0845,-7.414,1,0.107,138.025,4,0.0904
"Sexy Dance - Moon, DJ Fabio Remix",32,466753,0.00791,0.78,0.52,0.861,9,0.101,-8.149,0,0.119,137.005,4,0.321
A Reality,39,236479,0.00188,0.447,0.991,0.859,1,0.343,-4.261,1,0.072,137.998,4,0.263
Knights Of The Jaguar,41,150453,0.0267,0.679,0.84,0.924,2,0.114,-13.147,0,0.0469,140.221,4,0.817
Survivor,40,401824,0.0479,0.715,0.896,0.342,4,0.368,-6.342,0,0.0991,137.983,4,0.614
What Was Her Name (feat. Chicks on Speed),34,284000,0.00144,0.64,0.515,0.468,8,0.0935,-11.92,1,0.0607,144.279,4,0.411
Join the Raveolution,35,481970,0.0112,0.513,0.878,0.283,0,0.366,-6.452,1,0.149,138.029,4,0.0394
Deep & Pumping Sound,32,389142,0.0109,0.751,0.765,0.914,9,0.105,-7.031,1,0.0682,140.004,4,0.676
Disco Valley - Interactive Noise Remix,36,415609,0.00922,0.727,0.797,0.805,6,0.266,-7.61,0,0.158,139.996,3,0.188
Shadow of a Smile - Klopfgeister 2012 Edit,37,448235,0.00258,0.759,0.669,0.643,10,0.558,-6.931,0,0.0511,138.01,4,0.24
Saeed - Paranormal Attack & Skazi Remix,48,266642,0.000563,0.617,0.948,0.0426,1,0.103,-4.576,1,0.0901,140.018,4,0.218
Triple Darkness,29,336236,0.0207,0.721,0.883,0.875,1,0.0855,-12.631,1,0.034,138.007,4,0.586
Glitter Pink - Neelix Rmx,0,454426,0.0348,0.782,0.543,0.679,9,0.59,-8.71,1,0.067,138.033,4,0.54
Traffic - Radio Edit,50,177026,0.00251,0.714,0.642,0.887,8,0.186,-10.241,0,0.0868,137.834,4,0.102
Skyward II,0,324000,0.000348,0.543,0.949,0.146,5,0.0955,-2.639,0,0.203,140.006,4,0.3
Just 4 You - Extended Mix,37,263404,0.0369,0.767,0.953,0.00154,6,0.0509,-5.56,0,0.0494,140.994,4,0.796
Lost in the Mix,32,381176,0.0087,0.733,0.798,0.724,9,0.0555,-6.392,0,0.0506,140.037,4,0.489
Scary Monsters And Nice Sprites,61,243353,0.00336,0.523,0.944,0.557,7,0.119,-3.581,0,0.0837,139.997,4,0.324
You And Me - Naturalize Remix,35,427874,0.103,0.752,0.798,0.805,11,0.113,-8.383,0,0.0439,139.989,4,0.74
See Through Me,18,198857,0.375,0.647,0.776,0.821,0,0.111,-7.156,1,0.0466,140.032,4,0.0368
Way to the Moon,33,375668,0.0289,0.826,0.613,0.842,11,0.42,-6.438,0,0.0601,138.029,4,0.408
Blueberry,9,212571,0.64,0.678,0.659,0.325,9,0.113,-5.599,1,0.232,140.06,4,0.37
Hall Of Mirrors,31,398268,0.0755,0.659,0.97,0.946,6,0.0814,-7.62,1,0.0435,135.875,4,0.384
I See a Darkness - Original Mix,3,302015,0.0999,0.62,0.643,0.181,8,0.111,-6.452,1,0.0328,140.022,4,0.369
Oracle,70,180154,0.041,0.689,0.77,0.173,6,0.113,-5.646,1,0.0485,140.079,4,0.161
Ali Baba,33,405547,0.0123,0.693,0.904,0.896,6,0.093,-5.365,0,0.0619,138.038,4,0.122
Cola,1,215652,0.575,0.766,0.897,0.869,1,0.113,-3.794,0,0.0407,137.998,4,0.578
Cinema - Skrillex Remix,63,307986,0.00901,0.635,0.983,0.00799,6,0.0683,-3.807,0,0.174,145.085,4,0.434
"Body Freefall, Electronic Inform",27,238866,6.05E-05,0.581,0.986,0.743,10,0.164,-7.825,0,0.0505,138.655,4,0.215
In Your Arms,47,202285,0.00342,0.536,0.842,0.007,7,0.11,-5.548,0,0.0685,140.013,4,0.09
Man O'War,28,135346,0.101,0.759,0.941,0.76,1,0.505,-7.175,1,0.058,138.305,4,0.933
Waterfall,42,219130,0.0506,0.828,0.597,0.00322,11,0.211,-10.913,1,0.225,138.037,4,0.648
Running Wild (feat. The Oddictions and Britt Daley) - Jayceeoh Remix,46,192000,0.001,0.503,0.734,0.731,6,0.0931,-5.313,0,0.0388,140.091,4,0.0934
Interlude,41,126626,0.000242,0.545,0.934,6.63E-05,1,0.567,-4.967,0,0.0439,140.031,4,0.179
Blah Blah Blah,50,183518,0.00897,0.612,0.963,0.00378,5,0.294,-3.912,0,0.0531,138.009,4,0.179
L.E.D. There Be Light - Cosmic Gate Remix,55,210571,0.0061,0.508,0.914,0.909,6,0.382,-5.592,0,0.0834,132.018,4,0.149
Unity,72,234461,0.0241,0.65,0.912,0.8,10,0.293,-4.588,0,0.0406,129.999,4,0.191
Game Over,67,155644,0.00401,0.606,0.941,0.136,1,0.398,-3.203,1,0.0895,128.018,4,0.396
WOW,75,148125,0.00116,0.601,0.99,0.52,6,0.124,-3.016,1,0.337,127.958,4,0.192
Ching Ching,60,192026,0.00255,0.727,0.75,1.23E-06,1,0.116,-6.221,1,0.0392,124.98,4,0.354
Anywhere,60,176500,0.00306,0.615,0.827,1.57E-05,2,0.222,-4.796,0,0.0327,126.012,4,0.0695
